X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,Class output
48.91470588,51.94215686,53.78823529,24.09355905,25.57146056,26.35802253,-1.439550466,-1.442985264,-1.477789023,3.317629015,3.323248943,3.36844813,4.158974881,4.222866582,4.109555885,74,78,80,0,0.885294118,0.018627451,0.002941176,0.004901961,0.014705882,0.005882353,0.006862745,0.007843137,0.009803922,0.014705882,0.010784314,0.019607843,0.014705882,0.014705882,0.015686275,0.015686275,0.017647059,0.019607843,0.019607843,0.021568627,0.020588235,0.021568627,0.047058824,0.025490196,0.025490196,0.025490196,0.026470588,0.02745098,0.028431373,0.029411765,0.034313725,0.039215686,0.034313725,0.033333333,0.034313725,0.035294118,0.044117647,0.039215686,0.041176471,0.039215686,0.040196078,0.041176471,0.048039216,0.046078431,0.044117647,0.045098039,0.046078431,0.049019608,0.048039216,0.049019608,0.05,0.050980392,0.051960784,0.052941176,0.053921569,0.054901961,0.055882353,0.056862745,0.010784314,0.842156863,0.007843137,0.002941176,0.005882353,0.02254902,0.006862745,0.021568627,0.007843137,0.017647059,0.01372549,0.012745098,0.024509804,0.017647059,0.023529412,0.018627451,0.016666667,0.016666667,0.018627451,0.024509804,0.023529412,0.020588235,0.021568627,0.029411765,0.023529412,0.037254902,0.028431373,0.026470588,0.02745098,0.028431373,0.029411765,0.032352941,0.032352941,0.032352941,0.033333333,0.034313725,0.035294118,0.038235294,0.048039216,0.039215686,0.042156863,0.040196078,0.041176471,0.045098039,0.046078431,0.044117647,0.045098039,0.046078431,0.048039216,0.048039216,0.049019608,0.05,0.050980392,0.051960784,0.052941176,0.053921569,0.054901961,0.055882353,0.056862745,0.035735592,142.1703854,0.001467951,6.189492447,0.024762935,167.8246753,0.00160352,6.663010472,0.036814611,120.1646465,0.001478974,6.175494036,0.032104637,132.0261233,0.001541121,6.3805129,0
89.68542569,93.55916306,94.7041847,23.3243156,24.3130089,24.61364835,-3.444140656,-3.454535126,-3.454680119,13.42791751,13.4669941,13.45851072,4.164220027,4.203476392,4.127710237,107,111,110,0,0.955988456,0.009379509,0.002164502,0.004329004,0.007215007,0.005050505,0.007215007,0.005772006,0.006493506,0.01010101,0.008658009,0.013708514,0.011544012,0.013708514,0.011544012,0.011544012,0.012265512,0.013708514,0.014430014,0.017316017,0.015151515,0.015873016,0.016594517,0.017316017,0.018037518,0.019480519,0.019480519,0.02020202,0.020923521,0.021645022,0.023809524,0.028138528,0.025974026,0.024531025,0.025252525,0.025974026,0.026695527,0.027417027,0.028138528,0.028860029,0.02958153,0.03030303,0.031024531,0.031746032,0.032467532,0.033189033,0.033910534,0.034632035,0.035353535,0.036075036,0.036796537,0.037518038,0.038239538,0.038961039,0.03968254,0.04040404,0.041125541,0.041847042,0,0.874458874,0.007936508,0.002164502,0.003607504,0.003607504,0.004329004,0.031024531,0.005772006,0.006493506,0.007215007,0.007936508,0.018037518,0.01010101,0.028860029,0.010822511,0.012265512,0.012265512,0.015151515,0.018759019,0.014430014,0.015151515,0.015873016,0.022366522,0.018037518,0.032467532,0.021645022,0.02020202,0.02020202,0.020923521,0.021645022,0.025252525,0.023809524,0.024531025,0.024531025,0.025252525,0.025974026,0.027417027,0.044011544,0.031024531,0.03030303,0.02958153,0.03030303,0.033189033,0.033189033,0.032467532,0.033189033,0.033910534,0.035353535,0.036796537,0.036075036,0.036796537,0.037518038,0.038239538,0.038961039,0.03968254,0.04040404,0.041125541,0.041847042,0.02778365,174.3192905,0.001539545,5.744215301,0.023509521,152.575,0.001838602,5.942922311,0.026229893,176.8735119,0.001616007,5.832995587,0.020404986,262.4390244,0.001504535,6.169877734,0
82.22181818,82.25818182,82.61272727,33.75340894,33.76440671,33.91638142,-2.012092176,-2.012992744,-2.011374366,5.086120097,5.08840663,5.084940427,3.447376463,3.40525904,3.435434574,102,105,106,0,0.932727273,0.02,0.005454545,0.010909091,0.010909091,0.010909091,0.014545455,0.014545455,0.018181818,0.018181818,0.02,0.030909091,0.023636364,0.025454545,0.027272727,0.029090909,0.030909091,0.034545455,0.043636364,0.036363636,0.038181818,0.04,0.045454545,0.045454545,0.045454545,0.047272727,0.049090909,0.050909091,0.052727273,0.054545455,0.058181818,0.067272727,0.063636364,0.061818182,0.063636364,0.065454545,0.069090909,0.069090909,0.072727273,0.072727273,0.074545455,0.076363636,0.078181818,0.08,0.081818182,0.083636364,0.085454545,0.087272727,0.089090909,0.090909091,0.092727273,0.094545455,0.096363636,0.098181818,0.1,0.101818182,0.103636364,0.105454545,0.001818182,0.829090909,0.012727273,0.005454545,0.007272727,0.009090909,0.010909091,0.047272727,0.014545455,0.016363636,0.018181818,0.02,0.038181818,0.025454545,0.047272727,0.027272727,0.030909091,0.030909091,0.036363636,0.041818182,0.04,0.038181818,0.04,0.043636364,0.043636364,0.067272727,0.050909091,0.050909091,0.050909091,0.052727273,0.054545455,0.056363636,0.065454545,0.061818182,0.061818182,0.063636364,0.065454545,0.067272727,0.096363636,0.072727273,0.072727273,0.074545455,0.076363636,0.078181818,0.08,0.081818182,0.083636364,0.085454545,0.089090909,0.090909091,0.090909091,0.092727273,0.094545455,0.096363636,0.098181818,0.1,0.101818182,0.103636364,0.105454545,0.057578627,226.7935606,0.000820739,4.79387407,0.047901959,71.59834369,0.001014622,4.9220918,0.052103401,260.7314286,0.000814706,4.8304811,0.041139141,481.6765873,0.000744217,5.188891731,0
88.50357143,88.11428571,86.89642857,20.46268349,20.38647511,20.11875426,-4.025211458,-4.015389783,-4.006323695,17.50469536,17.45860065,17.41043357,2.800023354,3.058897513,3.350338686,98,98,98,0,0.942857143,0.007142857,0.010714286,0.014285714,0.021428571,0.021428571,0.025,0.032142857,0.032142857,0.035714286,0.039285714,0.053571429,0.046428571,0.05,0.053571429,0.057142857,0.064285714,0.067857143,0.078571429,0.071428571,0.075,0.078571429,0.089285714,0.085714286,0.089285714,0.1,0.096428571,0.1,0.103571429,0.107142857,0.110714286,0.117857143,0.117857143,0.121428571,0.125,0.128571429,0.135714286,0.135714286,0.139285714,0.142857143,0.146428571,0.15,0.153571429,0.160714286,0.160714286,0.164285714,0.167857143,0.171428571,0.175,0.178571429,0.182142857,0.185714286,0.189285714,0.192857143,0.196428571,0.2,0.203571429,0.207142857,0.003571429,0.771428571,0.021428571,0.010714286,0.017857143,0.021428571,0.021428571,0.064285714,0.028571429,0.035714286,0.035714286,0.039285714,0.046428571,0.046428571,0.082142857,0.057142857,0.060714286,0.060714286,0.064285714,0.067857143,0.075,0.075,0.078571429,0.082142857,0.085714286,0.146428571,0.096428571,0.096428571,0.1,0.103571429,0.107142857,0.110714286,0.121428571,0.128571429,0.121428571,0.125,0.128571429,0.132142857,0.160714286,0.142857143,0.15,0.146428571,0.15,0.153571429,0.157142857,0.160714286,0.164285714,0.167857143,0.171428571,0.178571429,0.178571429,0.182142857,0.185714286,0.189285714,0.192857143,0.196428571,0.2,0.203571429,0.207142857,0.139634801,201.3157895,0.002100392,4.158999581,0.11940244,27.83333333,0.00396629,4.294505513,0.131538462,200.8576923,0.002202769,4.198057969,0.128194201,304.9757085,0.001891159,4.199262243,0
103.5339506,104.1080247,104.2438272,30.17350171,30.25045756,30.30960293,-3.086782613,-3.117916376,-3.110280425,10.70835809,10.83411538,10.80669378,3.60968034,3.354825358,3.497428265,117,118,118,0,0.929012346,0.015432099,0.009259259,0.012345679,0.021604938,0.021604938,0.021604938,0.024691358,0.027777778,0.040123457,0.040123457,0.037037037,0.040123457,0.043209877,0.046296296,0.049382716,0.052469136,0.055555556,0.061728395,0.064814815,0.064814815,0.067901235,0.070987654,0.074074074,0.077160494,0.080246914,0.083333333,0.086419753,0.089506173,0.092592593,0.098765432,0.117283951,0.101851852,0.104938272,0.108024691,0.111111111,0.117283951,0.117283951,0.12654321,0.12345679,0.12654321,0.12962963,0.132716049,0.138888889,0.138888889,0.141975309,0.145061728,0.148148148,0.151234568,0.154320988,0.157407407,0.160493827,0.163580247,0.166666667,0.169753086,0.172839506,0.175925926,0.179012346,0,0.771604938,0.009259259,0.009259259,0.012345679,0.018518519,0.018518519,0.064814815,0.024691358,0.030864198,0.030864198,0.033950617,0.049382716,0.043209877,0.070987654,0.049382716,0.052469136,0.052469136,0.058641975,0.070987654,0.070987654,0.064814815,0.067901235,0.083333333,0.077160494,0.095679012,0.086419753,0.083333333,0.086419753,0.089506173,0.092592593,0.098765432,0.098765432,0.101851852,0.104938272,0.108024691,0.111111111,0.114197531,0.148148148,0.12654321,0.12654321,0.12654321,0.12962963,0.138888889,0.138888889,0.138888889,0.141975309,0.145061728,0.157407407,0.154320988,0.154320988,0.157407407,0.160493827,0.163580247,0.166666667,0.169753086,0.172839506,0.175925926,0.179012346,0.052373019,392.124183,0.000976758,4.715073968,0.048253676,309.8897059,0.001495489,4.806339218,0.055192447,364.4183007,0.001002507,4.856185521,0.049029585,422.9965398,0.001137042,4.836796703,0
74,76.16666667,76.83333333,0.40824829,0.552770798,0.687184271,0,0.054820244,-1.312545735,6,2.950413223,5.096885813,0.816689088,1.188721876,1.20751875,2,2,3,0,1.016666667,0.033333333,0.05,0.066666667,0.083333333,0.1,0.116666667,0.133333333,0.15,0.166666667,0.183333333,0.2,0.216666667,0.233333333,0.25,0.266666667,0.283333333,0.3,0.316666667,0.333333333,0.35,0.366666667,0.383333333,0.4,0.416666667,0.433333333,0.45,0.466666667,0.483333333,0.5,0.516666667,0.533333333,0.55,0.566666667,0.583333333,0.6,0.616666667,0.633333333,0.65,0.666666667,0.683333333,0.7,0.716666667,0.733333333,0.75,0.766666667,0.783333333,0.8,0.816666667,0.833333333,0.85,0.866666667,0.883333333,0.9,0.916666667,0.933333333,0.95,0.966666667,0,0.516666667,0.033333333,0.05,0.066666667,0.083333333,0.1,0.283333333,0.133333333,0.15,0.166666667,0.183333333,0.2,0.216666667,0.283333333,0.25,0.283333333,0.283333333,0.3,0.316666667,0.333333333,0.35,0.366666667,0.383333333,0.4,0.583333333,0.433333333,0.466666667,0.466666667,0.483333333,0.5,0.516666667,0.533333333,0.55,0.566666667,0.583333333,0.6,0.616666667,0.683333333,0.65,0.683333333,0.683333333,0.7,0.716666667,0.733333333,0.75,0.766666667,0.783333333,0.8,0.833333333,0.833333333,0.85,0.866666667,0.883333333,0.9,0.916666667,0.933333333,0.95,0.966666667,0.553719008,0.272727273,0,1.277613436,0.66,0.2,-1.234567901,0.921928094,0.708333333,0,6,0.816689088,0.553719008,0.272727273,0,1.277613436,0
111.1,113.1066667,113.36,13.06738944,13.40454981,13.33930533,-8.185133771,-7.996805966,-8.173311119,69.67177388,67.59490175,69.54460944,2.533595857,3.010600362,2.603876167,115,118,118,0,0.993333333,0.013333333,0.02,0.026666667,0.033333333,0.04,0.046666667,0.053333333,0.06,0.066666667,0.073333333,0.08,0.086666667,0.093333333,0.1,0.106666667,0.113333333,0.12,0.126666667,0.133333333,0.14,0.146666667,0.153333333,0.16,0.166666667,0.173333333,0.18,0.186666667,0.193333333,0.2,0.213333333,0.213333333,0.22,0.226666667,0.233333333,0.24,0.246666667,0.253333333,0.266666667,0.266666667,0.273333333,0.28,0.286666667,0.293333333,0.3,0.306666667,0.313333333,0.32,0.326666667,0.333333333,0.34,0.346666667,0.353333333,0.36,0.366666667,0.373333333,0.38,0.386666667,0,0.7,0.013333333,0.02,0.026666667,0.033333333,0.04,0.1,0.053333333,0.06,0.066666667,0.073333333,0.086666667,0.093333333,0.166666667,0.1,0.113333333,0.113333333,0.12,0.126666667,0.14,0.14,0.146666667,0.153333333,0.16,0.213333333,0.173333333,0.186666667,0.186666667,0.193333333,0.2,0.206666667,0.213333333,0.22,0.226666667,0.233333333,0.24,0.246666667,0.34,0.26,0.273333333,0.273333333,0.28,0.286666667,0.293333333,0.3,0.306666667,0.313333333,0.32,0.333333333,0.333333333,0.34,0.346666667,0.353333333,0.36,0.366666667,0.373333333,0.38,0.386666667,0.089711934,181.437037,0.010411854,3.904680697,0.08466199,1.321428571,0.20689094,3.9126574,0.081734694,87.04285714,0.00545265,3.983556245,0.08037289,196.047619,0.009641929,4.071772864,0
75.29148629,77.78102453,76.72979798,25.88179701,26.72403247,26.39960029,-2.517741366,-2.522665444,-2.509453912,7.488053127,7.502297209,7.462689847,3.798533403,3.802883758,3.893975083,93,95,94,0.00036075,0.966089466,0.006854257,0.001082251,0.004329004,0.007215007,0.003246753,0.005411255,0.002886003,0.004689755,0.007215007,0.005050505,0.004689755,0.004689755,0.005050505,0.007215007,0.006132756,0.006132756,0.006493506,0.006854257,0.007215007,0.007575758,0.007936508,0.008297258,0.008658009,0.009018759,0.009379509,0.00974026,0.01010101,0.01046176,0.010822511,0.012265512,0.013708514,0.014430014,0.012626263,0.012626263,0.012987013,0.013347763,0.013708514,0.014790765,0.014430014,0.014790765,0.015151515,0.015512266,0.015873016,0.016233766,0.016594517,0.016955267,0.017316017,0.017676768,0.018037518,0.018398268,0.018759019,0.019119769,0.019480519,0.01984127,0.02020202,0.020562771,0.020923521,0,0.906204906,0.000721501,0.001082251,0.001443001,0.001803752,0.002164502,0.024531025,0.002886003,0.003246753,0.003607504,0.003968254,0.011544012,0.005411255,0.02020202,0.005411255,0.006132756,0.006493506,0.009018759,0.009379509,0.007936508,0.007575758,0.007936508,0.014790765,0.01010101,0.017676768,0.012265512,0.01010101,0.01010101,0.01046176,0.010822511,0.011183261,0.011544012,0.011904762,0.012265512,0.012626263,0.012987013,0.014430014,0.027417027,0.014069264,0.014790765,0.014790765,0.015151515,0.018398268,0.018037518,0.016233766,0.016594517,0.016955267,0.019480519,0.018037518,0.018037518,0.018398268,0.018759019,0.019119769,0.019480519,0.01984127,0.02020202,0.020562771,0.020923521,0.051133407,70.55938416,0.001350785,5.059267015,0.040643279,113.3884865,0.001356075,5.331574391,0.046456986,89.63122924,0.001409271,5.119139528,0.042046521,100.4688672,0.001386848,5.333988226,0
66.81351981,68.63869464,68.33644134,32.75454671,33.6610117,33.53138507,-1.512628866,-1.509146057,-1.504953681,3.370625405,3.367517625,3.361461871,3.876101371,3.944562316,4.014051488,91,93,93,0,0.903651904,0.013209013,0.002331002,0.005439005,0.010878011,0.005439005,0.005439005,0.006216006,0.011655012,0.010878011,0.008547009,0.009324009,0.01010101,0.011655012,0.015540016,0.013209013,0.013209013,0.013986014,0.014763015,0.015540016,0.016317016,0.017094017,0.033411033,0.027195027,0.020979021,0.02020202,0.020979021,0.021756022,0.022533023,0.023310023,0.02952603,0.031080031,0.025641026,0.026418026,0.027195027,0.027972028,0.02952603,0.034965035,0.034188034,0.031857032,0.031857032,0.032634033,0.041181041,0.034188034,0.034965035,0.035742036,0.036519037,0.043512044,0.038073038,0.038850039,0.03962704,0.04040404,0.041181041,0.041958042,0.042735043,0.043512044,0.044289044,0.045066045,0.000777001,0.847707848,0.001554002,0.002331002,0.003108003,0.019425019,0.013209013,0.018648019,0.006216006,0.009324009,0.013986014,0.013986014,0.021756022,0.014763015,0.027972028,0.013209013,0.013209013,0.013209013,0.016317016,0.020979021,0.018648019,0.016317016,0.017094017,0.025641026,0.019425019,0.028749029,0.020979021,0.024087024,0.021756022,0.022533023,0.023310023,0.024087024,0.024864025,0.025641026,0.026418026,0.027195027,0.027972028,0.033411033,0.045843046,0.03030303,0.031857032,0.031857032,0.032634033,0.034965035,0.03962704,0.034965035,0.035742036,0.036519037,0.038850039,0.038850039,0.038850039,0.03962704,0.04040404,0.041181041,0.041958042,0.042735043,0.043512044,0.044289044,0.045066045,0.050930206,159.931891,0.000861646,5.510232129,0.038464088,261.6171477,0.000872759,5.813372316,0.050534303,134.7280702,0.000870971,5.50739803,0.045911963,118.3379934,0.000909518,5.714620643,0
75.38961039,74.64935065,73.72727273,27.70163662,27.41729771,27.44043673,-2.292943767,-2.295334674,-2.184986208,6.443893794,6.456882141,6.136648618,2.985207853,3.003185035,3.440460891,94,93,93,0.012987013,0.61038961,0.025974026,0.051948052,0.051948052,0.077922078,0.077922078,0.090909091,0.103896104,0.12987013,0.12987013,0.142857143,0.168831169,0.181818182,0.194805195,0.194805195,0.207792208,0.220779221,0.233766234,0.246753247,0.25974026,0.272727273,0.285714286,0.350649351,0.311688312,0.324675325,0.337662338,0.350649351,0.363636364,0.38961039,0.402597403,0.441558442,0.415584416,0.428571429,0.441558442,0.454545455,0.467532468,0.519480519,0.597402597,0.532467532,0.519480519,0.532467532,0.545454545,0.571428571,0.571428571,0.584415584,0.597402597,0.61038961,0.623376623,0.636363636,0.649350649,0.675324675,0.675324675,0.688311688,0.701298701,0.714285714,0.727272727,0.74025974,0.753246753,0.194805195,0.376623377,0.025974026,0.038961039,0.064935065,0.077922078,0.090909091,0.155844156,0.103896104,0.142857143,0.12987013,0.142857143,0.155844156,0.181818182,0.25974026,0.207792208,0.220779221,0.220779221,0.246753247,0.25974026,0.272727273,0.272727273,0.285714286,0.298701299,0.324675325,0.376623377,0.350649351,0.363636364,0.363636364,0.376623377,0.38961039,0.402597403,0.415584416,0.441558442,0.441558442,0.454545455,0.467532468,0.480519481,0.506493506,0.506493506,0.532467532,0.532467532,0.545454545,0.558441558,0.571428571,0.584415584,0.597402597,0.61038961,0.623376623,0.649350649,0.649350649,0.662337662,0.675324675,0.688311688,0.701298701,0.727272727,0.727272727,0.74025974,0.753246753,0.035353535,850.8939394,0.000707111,5.108417788,0.036,825.18,1.91E-05,5.003856185,0.043265306,660.5857143,0.000741894,4.816234398,0.03,1387.033333,-6.43E-05,5.240223923,0
77.04830054,81.27906977,82.56529517,42.28025789,44.65603916,45.39446206,-1.252771593,-1.243983349,-1.238496221,2.618597822,2.611017068,2.607730606,3.94857676,4.131491736,4.156320775,111,119,124,0,0.889982111,0.010733453,0.002683363,0.008050089,0.01431127,0.012522361,0.007155635,0.008050089,0.008050089,0.011627907,0.017889088,0.020572451,0.011627907,0.012522361,0.013416816,0.01431127,0.016100179,0.018783542,0.017889088,0.017889088,0.018783542,0.019677996,0.038461538,0.030411449,0.032200358,0.025044723,0.024150268,0.025044723,0.025939177,0.026833631,0.02862254,0.030411449,0.032200358,0.030411449,0.031305903,0.032200358,0.033094812,0.033989267,0.035778175,0.035778175,0.03667263,0.037567084,0.042039356,0.039355993,0.040250447,0.041144902,0.042039356,0.048300537,0.043828265,0.044722719,0.045617174,0.046511628,0.047406082,0.048300537,0.049194991,0.050089445,0.0509839,0.051878354,0.003577818,0.844364937,0.008944544,0.002683363,0.006261181,0.019677996,0.01431127,0.029516995,0.007155635,0.008050089,0.011627907,0.01431127,0.019677996,0.012522361,0.020572451,0.013416816,0.015205725,0.015205725,0.019677996,0.018783542,0.018783542,0.019677996,0.019677996,0.030411449,0.027728086,0.03667263,0.025939177,0.025044723,0.025044723,0.025939177,0.026833631,0.02862254,0.02862254,0.031305903,0.031305903,0.031305903,0.032200358,0.033094812,0.045617174,0.035778175,0.035778175,0.03667263,0.037567084,0.041144902,0.040250447,0.040250447,0.041144902,0.042039356,0.0509839,0.044722719,0.044722719,0.045617174,0.046511628,0.047406082,0.048300537,0.049194991,0.050089445,0.0509839,0.051878354,0.054867904,253.7042125,0.000490421,5.817344049,0.038092564,571.7834146,0.000477731,6.321823515,0.046256355,473.8251163,0.000473143,6.073725506,0.043091156,384.6161905,0.000495015,6.303294934,0
74.29922136,73.93770857,75.00889878,31.01936152,30.94540227,31.4107654,-1.942045842,-1.920487766,-1.916222663,4.871600145,4.830436715,4.820851727,3.904339424,4.056564845,4.092956146,98,99,101,0,0.912124583,0.017797553,0.004449388,0.005561735,0.012235818,0.008898776,0.010011123,0.008898776,0.011123471,0.014460512,0.013348165,0.022246941,0.015572859,0.015572859,0.017797553,0.017797553,0.0189099,0.020022247,0.026696329,0.022246941,0.023359288,0.024471635,0.035595106,0.027808676,0.027808676,0.028921023,0.03003337,0.031145717,0.032258065,0.034482759,0.0378198,0.042269188,0.040044494,0.0378198,0.038932147,0.040044494,0.043381535,0.045606229,0.045606229,0.044493882,0.045606229,0.046718576,0.050055617,0.051167964,0.050055617,0.051167964,0.052280311,0.053392659,0.054505006,0.055617353,0.0567297,0.057842047,0.058954394,0.060066741,0.061179088,0.062291435,0.063403782,0.064516129,0.003337041,0.852057842,0.008898776,0.003337041,0.004449388,0.014460512,0.007786429,0.026696329,0.008898776,0.012235818,0.012235818,0.012235818,0.024471635,0.017797553,0.031145717,0.020022247,0.020022247,0.0189099,0.023359288,0.025583982,0.025583982,0.023359288,0.024471635,0.031145717,0.028921023,0.040044494,0.032258065,0.031145717,0.031145717,0.032258065,0.033370412,0.034482759,0.040044494,0.0378198,0.0378198,0.038932147,0.040044494,0.042269188,0.063403782,0.044493882,0.044493882,0.045606229,0.046718576,0.04894327,0.052280311,0.050055617,0.051167964,0.052280311,0.055617353,0.054505006,0.055617353,0.0567297,0.057842047,0.058954394,0.060066741,0.061179088,0.062291435,0.063403782,0.064516129,0.028480643,230.3928571,0.000967056,6.053581704,0.021487578,214.5728395,0.001127725,6.358214227,0.028664289,219.3436782,0.000975076,6.018792744,0.022797619,295.0952381,0.000984913,6.366955369,0
113.2945326,110.2275132,108.0758377,42.65715447,41.6581293,40.91518605,-2.12024257,-2.092564336,-2.079884507,5.941472677,5.858230136,5.820367553,4.989731327,5.006163352,5.084285751,147,144,142,0.010582011,0.654320988,0.037037037,0.007054674,0.021164021,0.02292769,0.017636684,0.015873016,0.014109347,0.02292769,0.026455026,0.021164021,0.05643739,0.024691358,0.026455026,0.029982363,0.028218695,0.031746032,0.042328042,0.045855379,0.035273369,0.037037037,0.038800705,0.070546737,0.059964727,0.068783069,0.045855379,0.047619048,0.049382716,0.051146384,0.054673721,0.0670194,0.072310406,0.065255732,0.059964727,0.061728395,0.063492063,0.075837743,0.081128748,0.070546737,0.070546737,0.072310406,0.074074074,0.093474427,0.091710758,0.079365079,0.081128748,0.082892416,0.095238095,0.086419753,0.088183422,0.08994709,0.091710758,0.093474427,0.095238095,0.097001764,0.098765432,0.100529101,0.102292769,0.019400353,0.553791887,0.0335097,0.005291005,0.021164021,0.049382716,0.031746032,0.044091711,0.019400353,0.024691358,0.037037037,0.026455026,0.054673721,0.038800705,0.044091711,0.037037037,0.038800705,0.031746032,0.042328042,0.037037037,0.044091711,0.037037037,0.042328042,0.059964727,0.047619048,0.063492063,0.058201058,0.051146384,0.049382716,0.051146384,0.052910053,0.063492063,0.061728395,0.058201058,0.059964727,0.061728395,0.063492063,0.068783069,0.095238095,0.070546737,0.072310406,0.072310406,0.074074074,0.082892416,0.081128748,0.079365079,0.081128748,0.082892416,0.091710758,0.088183422,0.088183422,0.08994709,0.091710758,0.097001764,0.095238095,0.097001764,0.098765432,0.100529101,0.102292769,0.014389575,326.6259259,0.000546326,7.396978449,0.009424839,599.2672065,0.000567266,7.604632302,0.01384025,301.3644689,0.000552958,7.53596765,0.013150888,180.7826923,0.000610422,7.589658043,0
70.51770833,69.61458333,66.10208333,57.11475746,56.35731796,53.50373815,-0.415159816,-0.417395095,-0.418198739,1.189024153,1.189020889,1.189347546,3.228285614,3.148700956,3.15883706,123,121,116,0,0.859375,0.002083333,0.003125,0.004166667,0.029166667,0.011458333,0.007291667,0.008333333,0.013541667,0.034375,0.015625,0.014583333,0.013541667,0.015625,0.01875,0.016666667,0.017708333,0.01875,0.019791667,0.020833333,0.021875,0.022916667,0.042708333,0.033333333,0.028125,0.027083333,0.028125,0.029166667,0.030208333,0.03125,0.032291667,0.033333333,0.034375,0.035416667,0.036458333,0.0375,0.044791667,0.039583333,0.040625,0.041666667,0.042708333,0.04375,0.073958333,0.047916667,0.046875,0.047916667,0.048958333,0.05625,0.052083333,0.052083333,0.053125,0.054166667,0.055208333,0.05625,0.057291667,0.058333333,0.059375,0.060416667,0,0.809375,0.003125,0.003125,0.004166667,0.03125,0.0125,0.017708333,0.008333333,0.011458333,0.038541667,0.022916667,0.0125,0.013541667,0.022916667,0.020833333,0.017708333,0.017708333,0.01875,0.019791667,0.020833333,0.021875,0.022916667,0.051041667,0.029166667,0.0375,0.027083333,0.029166667,0.029166667,0.030208333,0.03125,0.032291667,0.033333333,0.034375,0.035416667,0.036458333,0.0375,0.041666667,0.048958333,0.040625,0.042708333,0.042708333,0.04375,0.067708333,0.051041667,0.046875,0.047916667,0.048958333,0.055208333,0.052083333,0.052083333,0.053125,0.054166667,0.055208333,0.05625,0.057291667,0.058333333,0.059375,0.060416667,0.150068216,413.7892473,0.000297087,4.561714764,0.124410094,901.8517241,0.000275111,4.960640216,0.150344177,404.9321121,0.000297151,4.568587209,0.154314335,74.15906563,0.000316167,4.564025886,0
136.969697,136.2554113,132.3116883,9.24809279,9.167496398,9.008788023,-14.05084716,-14.20325361,-13.69567829,208.3011117,211.2565476,201.4377207,2.939378033,2.815572332,3.013090868,142,142,138,0,1,0.008658009,0.012987013,0.017316017,0.021645022,0.025974026,0.03030303,0.034632035,0.038961039,0.047619048,0.047619048,0.051948052,0.056277056,0.060606061,0.064935065,0.069264069,0.073593074,0.077922078,0.082251082,0.086580087,0.090909091,0.095238095,0.0995671,0.103896104,0.108225108,0.112554113,0.116883117,0.121212121,0.125541126,0.12987013,0.134199134,0.138528139,0.142857143,0.147186147,0.151515152,0.155844156,0.16017316,0.164502165,0.168831169,0.173160173,0.177489177,0.181818182,0.186147186,0.19047619,0.194805195,0.199134199,0.203463203,0.207792208,0.212121212,0.216450216,0.220779221,0.225108225,0.229437229,0.233766234,0.238095238,0.242424242,0.246753247,0.251082251,0,0.744588745,0.008658009,0.012987013,0.017316017,0.021645022,0.025974026,0.069264069,0.034632035,0.038961039,0.043290043,0.047619048,0.051948052,0.056277056,0.142857143,0.064935065,0.073593074,0.073593074,0.077922078,0.082251082,0.086580087,0.090909091,0.095238095,0.103896104,0.103896104,0.142857143,0.112554113,0.121212121,0.121212121,0.125541126,0.12987013,0.134199134,0.138528139,0.142857143,0.147186147,0.151515152,0.155844156,0.16017316,0.242424242,0.168831169,0.177489177,0.177489177,0.181818182,0.186147186,0.194805195,0.194805195,0.199134199,0.203463203,0.212121212,0.212121212,0.216450216,0.220779221,0.225108225,0.229437229,0.233766234,0.238095238,0.242424242,0.246753247,0.251082251,0.057732426,86.46666667,0.014244079,4.483083331,0.046604938,102.8333333,0.010122437,4.709198397,0.056239669,82.49545455,0.014976354,4.428615521,0.0515,1.275,0.24459078,4.622696024,0
